date,load,year,month,hour,day,lowtmep,hightemp
2016/11/25 00:00,193.987,0,0.909090909,0,0.666666667,0.302325581,0.243902439
2016/11/25 01:00,187.12,0,0.909090909,0.043478261,0.666666667,0.302325581,0.243902439
2016/11/25 02:00,189.514,0,0.909090909,0.086956522,0.666666667,0.302325581,0.243902439
2016/11/25 03:00,190.69,0,0.909090909,0.130434783,0.666666667,0.302325581,0.243902439
2016/11/25 04:00,206.349,0,0.909090909,0.173913043,0.666666667,0.302325581,0.243902439
2016/11/25 05:00,201.094,0,0.909090909,0.217391304,0.666666667,0.302325581,0.243902439
2016/11/25 06:00,223.495,0,0.909090909,0.260869565,0.666666667,0.302325581,0.243902439
2016/11/25 07:00,230.597,0,0.909090909,0.304347826,0.666666667,0.302325581,0.243902439
2016/11/25 08:00,228.001,0,0.909090909,0.347826087,0.666666667,0.302325581,0.243902439
2016/11/25 09:00,237.563,0,0.909090909,0.391304348,0.666666667,0.302325581,0.243902439
2016/11/25 10:00,233.098,0,0.909090909,0.434782609,0.666666667,0.302325581,0.243902439
2016/11/25 11:00,248.331,0,0.909090909,0.47826087,0.666666667,0.302325581,0.243902439
2016/11/25 12:00,225.034,0,0.909090909,0.52173913,0.666666667,0.302325581,0.243902439
2016/11/25 13:00,221.596,0,0.909090909,0.565217391,0.666666667,0.302325581,0.243902439
2016/11/25 14:00,242.23,0,0.909090909,0.608695652,0.666666667,0.302325581,0.243902439
2016/11/25 15:00,235.041,0,0.909090909,0.652173913,0.666666667,0.302325581,0.243902439
2016/11/25 16:00,237.329,0,0.909090909,0.695652174,0.666666667,0.302325581,0.243902439
2016/11/25 17:00,254.505,0,0.909090909,0.739130435,0.666666667,0.302325581,0.243902439
2016/11/25 18:00,253.179,0,0.909090909,0.782608696,0.666666667,0.302325581,0.243902439
2016/11/25 19:00,236.71,0,0.909090909,0.826086957,0.666666667,0.302325581,0.243902439
2016/11/25 20:00,221.068,0,0.909090909,0.869565217,0.666666667,0.302325581,0.243902439
2016/11/25 21:00,204.747,0,0.909090909,0.913043478,0.666666667,0.302325581,0.243902439
2016/11/25 22:00,185.549,0,0.909090909,0.956521739,0.666666667,0.302325581,0.243902439
2016/11/25 23:00,172.146,0,0.909090909,1,0.666666667,0.302325581,0.243902439
2016/11/26 00:00,200.127,0,0.909090909,0,0.833333333,0.325581395,0.243902439
2016/11/26 01:00,186.238,0,0.909090909,0.043478261,0.833333333,0.325581395,0.243902439
2016/11/26 02:00,181.825,0,0.909090909,0.086956522,0.833333333,0.325581395,0.243902439
2016/11/26 03:00,182.282,0,0.909090909,0.130434783,0.833333333,0.325581395,0.243902439
2016/11/26 04:00,181.866,0,0.909090909,0.173913043,0.833333333,0.325581395,0.243902439
2016/11/26 05:00,178.264,0,0.909090909,0.217391304,0.833333333,0.325581395,0.243902439
2016/11/26 06:00,200.615,0,0.909090909,0.260869565,0.833333333,0.325581395,0.243902439
2016/11/26 07:00,199.883,0,0.909090909,0.304347826,0.833333333,0.325581395,0.243902439
2016/11/26 08:00,224.432,0,0.909090909,0.347826087,0.833333333,0.325581395,0.243902439
2016/11/26 09:00,232.119,0,0.909090909,0.391304348,0.833333333,0.325581395,0.243902439
2016/11/26 10:00,231.901,0,0.909090909,0.434782609,0.833333333,0.325581395,0.243902439
2016/11/26 11:00,233.997,0,0.909090909,0.47826087,0.833333333,0.325581395,0.243902439
2016/11/26 12:00,215.599,0,0.909090909,0.52173913,0.833333333,0.325581395,0.243902439
2016/11/26 13:00,226.028,0,0.909090909,0.565217391,0.833333333,0.325581395,0.243902439
2016/11/26 14:00,237.086,0,0.909090909,0.608695652,0.833333333,0.325581395,0.243902439
2016/11/26 15:00,232.907,0,0.909090909,0.652173913,0.833333333,0.325581395,0.243902439
2016/11/26 16:00,240.724,0,0.909090909,0.695652174,0.833333333,0.325581395,0.243902439
2016/11/26 17:00,264.555,0,0.909090909,0.739130435,0.833333333,0.325581395,0.243902439
2016/11/26 18:00,247.086,0,0.909090909,0.782608696,0.833333333,0.325581395,0.243902439
2016/11/26 19:00,243.201,0,0.909090909,0.826086957,0.833333333,0.325581395,0.243902439
2016/11/26 20:00,228.39,0,0.909090909,0.869565217,0.833333333,0.325581395,0.243902439
2016/11/26 21:00,213.235,0,0.909090909,0.913043478,0.833333333,0.325581395,0.243902439
2016/11/26 22:00,196.969,0,0.909090909,0.956521739,0.833333333,0.325581395,0.243902439
2016/11/26 23:00,184.689,0,0.909090909,1,0.833333333,0.325581395,0.243902439
2016/11/27 00:00,205.238,0,0.909090909,0,1,0.325581395,0.219512195
2016/11/27 01:00,195.208,0,0.909090909,0.043478261,1,0.325581395,0.219512195
2016/11/27 02:00,192.291,0,0.909090909,0.086956522,1,0.325581395,0.219512195
2016/11/27 03:00,176.693,0,0.909090909,0.130434783,1,0.325581395,0.219512195
2016/11/27 04:00,187.586,0,0.909090909,0.173913043,1,0.325581395,0.219512195
2016/11/27 05:00,190.494,0,0.909090909,0.217391304,1,0.325581395,0.219512195
2016/11/27 06:00,203.217,0,0.909090909,0.260869565,1,0.325581395,0.219512195
2016/11/27 07:00,198.313,0,0.909090909,0.304347826,1,0.325581395,0.219512195
2016/11/27 08:00,223.996,0,0.909090909,0.347826087,1,0.325581395,0.219512195
2016/11/27 09:00,222.436,0,0.909090909,0.391304348,1,0.325581395,0.219512195
2016/11/27 10:00,230.067,0,0.909090909,0.434782609,1,0.325581395,0.219512195
2016/11/27 11:00,227.311,0,0.909090909,0.47826087,1,0.325581395,0.219512195
2016/11/27 12:00,216.402,0,0.909090909,0.52173913,1,0.325581395,0.219512195
2016/11/27 13:00,215.858,0,0.909090909,0.565217391,1,0.325581395,0.219512195
2016/11/27 14:00,226.797,0,0.909090909,0.608695652,1,0.325581395,0.219512195
2016/11/27 15:00,226.789,0,0.909090909,0.652173913,1,0.325581395,0.219512195
2016/11/27 16:00,228.139,0,0.909090909,0.695652174,1,0.325581395,0.219512195
2016/11/27 17:00,237.015,0,0.909090909,0.739130435,1,0.325581395,0.219512195
2016/11/27 18:00,241.179,0,0.909090909,0.782608696,1,0.325581395,0.219512195
2016/11/27 19:00,229.801,0,0.909090909,0.826086957,1,0.325581395,0.219512195
2016/11/27 20:00,216.248,0,0.909090909,0.869565217,1,0.325581395,0.219512195
2016/11/27 21:00,195.852,0,0.909090909,0.913043478,1,0.325581395,0.219512195
2016/11/27 22:00,176.588,0,0.909090909,0.956521739,1,0.325581395,0.219512195
2016/11/27 23:00,175.648,0,0.909090909,1,1,0.325581395,0.219512195
2016/11/28 00:00,196.327,0,0.909090909,0,0,0.302325581,0.219512195
2016/11/28 01:00,186.245,0,0.909090909,0.043478261,0,0.302325581,0.219512195
2016/11/28 02:00,191.979,0,0.909090909,0.086956522,0,0.302325581,0.219512195
2016/11/28 03:00,184.23,0,0.909090909,0.130434783,0,0.302325581,0.219512195
2016/11/28 04:00,185.52,0,0.909090909,0.173913043,0,0.302325581,0.219512195
2016/11/28 05:00,199.937,0,0.909090909,0.217391304,0,0.302325581,0.219512195
2016/11/28 06:00,217.924,0,0.909090909,0.260869565,0,0.302325581,0.219512195
2016/11/28 07:00,215.562,0,0.909090909,0.304347826,0,0.302325581,0.219512195
2016/11/28 08:00,235.431,0,0.909090909,0.347826087,0,0.302325581,0.219512195
2016/11/28 09:00,238.332,0,0.909090909,0.391304348,0,0.302325581,0.219512195
2016/11/28 10:00,239.182,0,0.909090909,0.434782609,0,0.302325581,0.219512195
2016/11/28 11:00,248.72,0,0.909090909,0.47826087,0,0.302325581,0.219512195
2016/11/28 12:00,232.796,0,0.909090909,0.52173913,0,0.302325581,0.219512195
2016/11/28 13:00,226.666,0,0.909090909,0.565217391,0,0.302325581,0.219512195
2016/11/28 14:00,240.386,0,0.909090909,0.608695652,0,0.302325581,0.219512195
2016/11/28 15:00,245.36,0,0.909090909,0.652173913,0,0.302325581,0.219512195
2016/11/28 16:00,247.777,0,0.909090909,0.695652174,0,0.302325581,0.219512195
2016/11/28 17:00,271.676,0,0.909090909,0.739130435,0,0.302325581,0.219512195
2016/11/28 18:00,264.558,0,0.909090909,0.782608696,0,0.302325581,0.219512195
2016/11/28 19:00,238.941,0,0.909090909,0.826086957,0,0.302325581,0.219512195
2016/11/28 20:00,223.343,0,0.909090909,0.869565217,0,0.302325581,0.219512195
2016/11/28 21:00,212.824,0,0.909090909,0.913043478,0,0.302325581,0.219512195
2016/11/28 22:00,194.925,0,0.909090909,0.956521739,0,0.302325581,0.219512195
2016/11/28 23:00,188.92,0,0.909090909,1,0,0.302325581,0.219512195
2016/11/29 00:00,216.199,0,0.909090909,0,0.166666667,0.325581395,0.317073171
2016/11/29 01:00,201.131,0,0.909090909,0.043478261,0.166666667,0.325581395,0.317073171
2016/11/29 02:00,197.509,0,0.909090909,0.086956522,0.166666667,0.325581395,0.317073171
2016/11/29 03:00,192.876,0,0.909090909,0.130434783,0.166666667,0.325581395,0.317073171
2016/11/29 04:00,202.115,0,0.909090909,0.173913043,0.166666667,0.325581395,0.317073171
2016/11/29 05:00,206.472,0,0.909090909,0.217391304,0.166666667,0.325581395,0.317073171
2016/11/29 06:00,225.869,0,0.909090909,0.260869565,0.166666667,0.325581395,0.317073171
2016/11/29 07:00,225.968,0,0.909090909,0.304347826,0.166666667,0.325581395,0.317073171
2016/11/29 08:00,237.024,0,0.909090909,0.347826087,0.166666667,0.325581395,0.317073171
2016/11/29 09:00,240.34,0,0.909090909,0.391304348,0.166666667,0.325581395,0.317073171
2016/11/29 10:00,246.445,0,0.909090909,0.434782609,0.166666667,0.325581395,0.317073171
2016/11/29 11:00,244.925,0,0.909090909,0.47826087,0.166666667,0.325581395,0.317073171
2016/11/29 12:00,237.195,0,0.909090909,0.52173913,0.166666667,0.325581395,0.317073171
2016/11/29 13:00,222.862,0,0.909090909,0.565217391,0.166666667,0.325581395,0.317073171
2016/11/29 14:00,243.623,0,0.909090909,0.608695652,0.166666667,0.325581395,0.317073171
2016/11/29 15:00,243.074,0,0.909090909,0.652173913,0.166666667,0.325581395,0.317073171
2016/11/29 16:00,246.253,0,0.909090909,0.695652174,0.166666667,0.325581395,0.317073171
2016/11/29 17:00,261.339,0,0.909090909,0.739130435,0.166666667,0.325581395,0.317073171
2016/11/29 18:00,262.27,0,0.909090909,0.782608696,0.166666667,0.325581395,0.317073171
2016/11/29 19:00,236.672,0,0.909090909,0.826086957,0.166666667,0.325581395,0.317073171
2016/11/29 20:00,231.92,0,0.909090909,0.869565217,0.166666667,0.325581395,0.317073171
2016/11/29 21:00,206.386,0,0.909090909,0.913043478,0.166666667,0.325581395,0.317073171
2016/11/29 22:00,182.702,0,0.909090909,0.956521739,0.166666667,0.325581395,0.317073171
2016/11/29 23:00,176.818,0,0.909090909,1,0.166666667,0.325581395,0.317073171
2016/11/30 00:00,203.664,0,0.909090909,0,0.333333333,0.395348837,0.292682927
2016/11/30 01:00,198.667,0,0.909090909,0.043478261,0.333333333,0.395348837,0.292682927
2016/11/30 02:00,198.097,0,0.909090909,0.086956522,0.333333333,0.395348837,0.292682927
2016/11/30 03:00,196.057,0,0.909090909,0.130434783,0.333333333,0.395348837,0.292682927
2016/11/30 04:00,182.854,0,0.909090909,0.173913043,0.333333333,0.395348837,0.292682927
2016/11/30 05:00,193.687,0,0.909090909,0.217391304,0.333333333,0.395348837,0.292682927
2016/11/30 06:00,207.784,0,0.909090909,0.260869565,0.333333333,0.395348837,0.292682927
2016/11/30 07:00,215.463,0,0.909090909,0.304347826,0.333333333,0.395348837,0.292682927
2016/11/30 08:00,228.732,0,0.909090909,0.347826087,0.333333333,0.395348837,0.292682927
2016/11/30 09:00,233.214,0,0.909090909,0.391304348,0.333333333,0.395348837,0.292682927
2016/11/30 10:00,241.822,0,0.909090909,0.434782609,0.333333333,0.395348837,0.292682927
2016/11/30 11:00,232.732,0,0.909090909,0.47826087,0.333333333,0.395348837,0.292682927
2016/11/30 12:00,231.688,0,0.909090909,0.52173913,0.333333333,0.395348837,0.292682927
2016/11/30 13:00,222.013,0,0.909090909,0.565217391,0.333333333,0.395348837,0.292682927
2016/11/30 14:00,239.043,0,0.909090909,0.608695652,0.333333333,0.395348837,0.292682927
2016/11/30 15:00,238.085,0,0.909090909,0.652173913,0.333333333,0.395348837,0.292682927
2016/11/30 16:00,232.974,0,0.909090909,0.695652174,0.333333333,0.395348837,0.292682927
2016/11/30 17:00,248.705,0,0.909090909,0.739130435,0.333333333,0.395348837,0.292682927
2016/11/30 18:00,251.836,0,0.909090909,0.782608696,0.333333333,0.395348837,0.292682927
2016/11/30 19:00,231.299,0,0.909090909,0.826086957,0.333333333,0.395348837,0.292682927
2016/11/30 20:00,229.189,0,0.909090909,0.869565217,0.333333333,0.395348837,0.292682927
2016/11/30 21:00,219.212,0,0.909090909,0.913043478,0.333333333,0.395348837,0.292682927
2016/11/30 22:00,197.906,0,0.909090909,0.956521739,0.333333333,0.395348837,0.292682927
2016/11/30 23:00,186.64,0,0.909090909,1,0.333333333,0.395348837,0.292682927
2016/12/1 00:00,218.583,0,1,0,0.5,0.325581395,0.243902439
2016/12/1 01:00,212.402,0,1,0.043478261,0.5,0.325581395,0.243902439
2016/12/1 02:00,200.126,0,1,0.086956522,0.5,0.325581395,0.243902439
2016/12/1 03:00,194.512,0,1,0.130434783,0.5,0.325581395,0.243902439
2016/12/1 04:00,196.154,0,1,0.173913043,0.5,0.325581395,0.243902439
2016/12/1 05:00,205.34,0,1,0.217391304,0.5,0.325581395,0.243902439
2016/12/1 06:00,219.984,0,1,0.260869565,0.5,0.325581395,0.243902439
2016/12/1 07:00,224.768,0,1,0.304347826,0.5,0.325581395,0.243902439
2016/12/1 08:00,245.874,0,1,0.347826087,0.5,0.325581395,0.243902439
2016/12/1 09:00,235.937,0,1,0.391304348,0.5,0.325581395,0.243902439
2016/12/1 10:00,253.204,0,1,0.434782609,0.5,0.325581395,0.243902439
2016/12/1 11:00,249.127,0,1,0.47826087,0.5,0.325581395,0.243902439
2016/12/1 12:00,238.235,0,1,0.52173913,0.5,0.325581395,0.243902439
2016/12/1 13:00,222.507,0,1,0.565217391,0.5,0.325581395,0.243902439
2016/12/1 14:00,247.049,0,1,0.608695652,0.5,0.325581395,0.243902439
2016/12/1 15:00,247.71,0,1,0.652173913,0.5,0.325581395,0.243902439
2016/12/1 16:00,239.32,0,1,0.695652174,0.5,0.325581395,0.243902439
2016/12/1 17:00,259.01,0,1,0.739130435,0.5,0.325581395,0.243902439
2016/12/1 18:00,260.126,0,1,0.782608696,0.5,0.325581395,0.243902439
2016/12/1 19:00,234.601,0,1,0.826086957,0.5,0.325581395,0.243902439
2016/12/1 20:00,226.186,0,1,0.869565217,0.5,0.325581395,0.243902439
2016/12/1 21:00,219.298,0,1,0.913043478,0.5,0.325581395,0.243902439
2016/12/1 22:00,192.937,0,1,0.956521739,0.5,0.325581395,0.243902439
2016/12/1 23:00,186.842,0,1,1,0.5,0.325581395,0.243902439
2016/12/2 00:00,215.311,0,1,0,0.666666667,0.418604651,0.341463415
2016/12/2 01:00,209.087,0,1,0.043478261,0.666666667,0.418604651,0.341463415
2016/12/2 02:00,209.907,0,1,0.086956522,0.666666667,0.418604651,0.341463415
2016/12/2 03:00,199.674,0,1,0.130434783,0.666666667,0.418604651,0.341463415
2016/12/2 04:00,204.07,0,1,0.173913043,0.666666667,0.418604651,0.341463415
2016/12/2 05:00,197.122,0,1,0.217391304,0.666666667,0.418604651,0.341463415
2016/12/2 06:00,221.288,0,1,0.260869565,0.666666667,0.418604651,0.341463415
2016/12/2 07:00,211.189,0,1,0.304347826,0.666666667,0.418604651,0.341463415
2016/12/2 08:00,222.98,0,1,0.347826087,0.666666667,0.418604651,0.341463415
2016/12/2 09:00,228.298,0,1,0.391304348,0.666666667,0.418604651,0.341463415
2016/12/2 10:00,228.116,0,1,0.434782609,0.666666667,0.418604651,0.341463415
2016/12/2 11:00,227.494,0,1,0.47826087,0.666666667,0.418604651,0.341463415
2016/12/2 12:00,220.633,0,1,0.52173913,0.666666667,0.418604651,0.341463415
2016/12/2 13:00,209.656,0,1,0.565217391,0.666666667,0.418604651,0.341463415
2016/12/2 14:00,233.357,0,1,0.608695652,0.666666667,0.418604651,0.341463415
2016/12/2 15:00,233.975,0,1,0.652173913,0.666666667,0.418604651,0.341463415
2016/12/2 16:00,230.836,0,1,0.695652174,0.666666667,0.418604651,0.341463415
2016/12/2 17:00,249.987,0,1,0.739130435,0.666666667,0.418604651,0.341463415
2016/12/2 18:00,232.547,0,1,0.782608696,0.666666667,0.418604651,0.341463415
2016/12/2 19:00,213.566,0,1,0.826086957,0.666666667,0.418604651,0.341463415
2016/12/2 20:00,189.743,0,1,0.869565217,0.666666667,0.418604651,0.341463415
2016/12/2 21:00,182.893,0,1,0.913043478,0.666666667,0.418604651,0.341463415
2016/12/2 22:00,173.241,0,1,0.956521739,0.666666667,0.418604651,0.341463415
2016/12/2 23:00,167.058,0,1,1,0.666666667,0.418604651,0.341463415
2016/12/3 00:00,192.32,0,1,0,0.833333333,0.418604651,0.43902439
2016/12/3 01:00,195.812,0,1,0.043478261,0.833333333,0.418604651,0.43902439
2016/12/3 02:00,186.638,0,1,0.086956522,0.833333333,0.418604651,0.43902439
2016/12/3 03:00,190.036,0,1,0.130434783,0.833333333,0.418604651,0.43902439
2016/12/3 04:00,191.648,0,1,0.173913043,0.833333333,0.418604651,0.43902439
2016/12/3 05:00,187.365,0,1,0.217391304,0.833333333,0.418604651,0.43902439
2016/12/3 06:00,206.638,0,1,0.260869565,0.833333333,0.418604651,0.43902439
2016/12/3 07:00,199.015,0,1,0.304347826,0.833333333,0.418604651,0.43902439
2016/12/3 08:00,212.482,0,1,0.347826087,0.833333333,0.418604651,0.43902439
2016/12/3 09:00,216.612,0,1,0.391304348,0.833333333,0.418604651,0.43902439
2016/12/3 10:00,217.955,0,1,0.434782609,0.833333333,0.418604651,0.43902439
2016/12/3 11:00,217.543,0,1,0.47826087,0.833333333,0.418604651,0.43902439
2016/12/3 12:00,202.229,0,1,0.52173913,0.833333333,0.418604651,0.43902439
2016/12/3 13:00,213.219,0,1,0.565217391,0.833333333,0.418604651,0.43902439
2016/12/3 14:00,222.632,0,1,0.608695652,0.833333333,0.418604651,0.43902439
2016/12/3 15:00,210.824,0,1,0.652173913,0.833333333,0.418604651,0.43902439
2016/12/3 16:00,218.204,0,1,0.695652174,0.833333333,0.418604651,0.43902439
2016/12/3 17:00,230.329,0,1,0.739130435,0.833333333,0.418604651,0.43902439
2016/12/3 18:00,220.203,0,1,0.782608696,0.833333333,0.418604651,0.43902439
2016/12/3 19:00,203.312,0,1,0.826086957,0.833333333,0.418604651,0.43902439
2016/12/3 20:00,198.777,0,1,0.869565217,0.833333333,0.418604651,0.43902439
2016/12/3 21:00,191.562,0,1,0.913043478,0.833333333,0.418604651,0.43902439
2016/12/3 22:00,166.106,0,1,0.956521739,0.833333333,0.418604651,0.43902439
2016/12/3 23:00,166.147,0,1,1,0.833333333,0.418604651,0.43902439
2016/12/4 00:00,190.449,0,1,0,1,0.441860465,0.317073171
2016/12/4 01:00,187.569,0,1,0.043478261,1,0.441860465,0.317073171
2016/12/4 02:00,179.348,0,1,0.086956522,1,0.441860465,0.317073171
2016/12/4 03:00,170.359,0,1,0.130434783,1,0.441860465,0.317073171
2016/12/4 04:00,179.666,0,1,0.173913043,1,0.441860465,0.317073171
2016/12/4 05:00,178.595,0,1,0.217391304,1,0.441860465,0.317073171
2016/12/4 06:00,197.712,0,1,0.260869565,1,0.441860465,0.317073171
2016/12/4 07:00,194.556,0,1,0.304347826,1,0.441860465,0.317073171
2016/12/4 08:00,204.528,0,1,0.347826087,1,0.441860465,0.317073171
2016/12/4 09:00,210.585,0,1,0.391304348,1,0.441860465,0.317073171
2016/12/4 10:00,211.913,0,1,0.434782609,1,0.441860465,0.317073171
2016/12/4 11:00,213.26,0,1,0.47826087,1,0.441860465,0.317073171
2016/12/4 12:00,204.717,0,1,0.52173913,1,0.441860465,0.317073171
2016/12/4 13:00,201.14,0,1,0.565217391,1,0.441860465,0.317073171
2016/12/4 14:00,220.15,0,1,0.608695652,1,0.441860465,0.317073171
2016/12/4 15:00,215.745,0,1,0.652173913,1,0.441860465,0.317073171
2016/12/4 16:00,216.676,0,1,0.695652174,1,0.441860465,0.317073171
2016/12/4 17:00,240.585,0,1,0.739130435,1,0.441860465,0.317073171
2016/12/4 18:00,235.413,0,1,0.782608696,1,0.441860465,0.317073171
2016/12/4 19:00,222.665,0,1,0.826086957,1,0.441860465,0.317073171
2016/12/4 20:00,207.685,0,1,0.869565217,1,0.441860465,0.317073171
2016/12/4 21:00,204.144,0,1,0.913043478,1,0.441860465,0.317073171
2016/12/4 22:00,184.708,0,1,0.956521739,1,0.441860465,0.317073171
2016/12/4 23:00,182.904,0,1,1,1,0.441860465,0.317073171
2016/12/5 00:00,214.568,0,1,0,0,0.255813953,0.195121951
2016/12/5 01:00,205.04,0,1,0.043478261,0,0.255813953,0.195121951
2016/12/5 02:00,196.303,0,1,0.086956522,0,0.255813953,0.195121951
2016/12/5 03:00,194.033,0,1,0.130434783,0,0.255813953,0.195121951
2016/12/5 04:00,179.161,0,1,0.173913043,0,0.255813953,0.195121951
2016/12/5 05:00,195.731,0,1,0.217391304,0,0.255813953,0.195121951
2016/12/5 06:00,220.46,0,1,0.260869565,0,0.255813953,0.195121951
2016/12/5 07:00,212.122,0,1,0.304347826,0,0.255813953,0.195121951
2016/12/5 08:00,221.319,0,1,0.347826087,0,0.255813953,0.195121951
2016/12/5 09:00,217.786,0,1,0.391304348,0,0.255813953,0.195121951
2016/12/5 10:00,228.214,0,1,0.434782609,0,0.255813953,0.195121951
2016/12/5 11:00,221.441,0,1,0.47826087,0,0.255813953,0.195121951
2016/12/5 12:00,211.058,0,1,0.52173913,0,0.255813953,0.195121951
2016/12/5 13:00,220.825,0,1,0.565217391,0,0.255813953,0.195121951
2016/12/5 14:00,239.661,0,1,0.608695652,0,0.255813953,0.195121951
2016/12/5 15:00,236.435,0,1,0.652173913,0,0.255813953,0.195121951
2016/12/5 16:00,236.898,0,1,0.695652174,0,0.255813953,0.195121951
2016/12/5 17:00,234.792,0,1,0.739130435,0,0.255813953,0.195121951
2016/12/5 18:00,241.434,0,1,0.782608696,0,0.255813953,0.195121951
2016/12/5 19:00,219.242,0,1,0.826086957,0,0.255813953,0.195121951
2016/12/5 20:00,210.62,0,1,0.869565217,0,0.255813953,0.195121951
2016/12/5 21:00,197.542,0,1,0.913043478,0,0.255813953,0.195121951
2016/12/5 22:00,179.557,0,1,0.956521739,0,0.255813953,0.195121951
2016/12/5 23:00,173.438,0,1,1,0,0.255813953,0.195121951
2016/12/6 00:00,201.449,0,1,0,0.166666667,0.348837209,0.243902439
2016/12/6 01:00,199.82,0,1,0.043478261,0.166666667,0.348837209,0.243902439
2016/12/6 02:00,208.416,0,1,0.086956522,0.166666667,0.348837209,0.243902439
2016/12/6 03:00,197.752,0,1,0.130434783,0.166666667,0.348837209,0.243902439
2016/12/6 04:00,190.195,0,1,0.173913043,0.166666667,0.348837209,0.243902439
2016/12/6 05:00,206.573,0,1,0.217391304,0.166666667,0.348837209,0.243902439
2016/12/6 06:00,218.973,0,1,0.260869565,0.166666667,0.348837209,0.243902439
2016/12/6 07:00,208.889,0,1,0.304347826,0.166666667,0.348837209,0.243902439
2016/12/6 08:00,216.517,0,1,0.347826087,0.166666667,0.348837209,0.243902439
2016/12/6 09:00,222.952,0,1,0.391304348,0.166666667,0.348837209,0.243902439
2016/12/6 10:00,228.278,0,1,0.434782609,0.166666667,0.348837209,0.243902439
2016/12/6 11:00,240.227,0,1,0.47826087,0.166666667,0.348837209,0.243902439
2016/12/6 12:00,222.55,0,1,0.52173913,0.166666667,0.348837209,0.243902439
2016/12/6 13:00,221.846,0,1,0.565217391,0.166666667,0.348837209,0.243902439
2016/12/6 14:00,243.451,0,1,0.608695652,0.166666667,0.348837209,0.243902439
2016/12/6 15:00,234.98,0,1,0.652173913,0.166666667,0.348837209,0.243902439
2016/12/6 16:00,233.2,0,1,0.695652174,0.166666667,0.348837209,0.243902439
2016/12/6 17:00,243.05,0,1,0.739130435,0.166666667,0.348837209,0.243902439
2016/12/6 18:00,234.584,0,1,0.782608696,0.166666667,0.348837209,0.243902439
2016/12/6 19:00,217.716,0,1,0.826086957,0.166666667,0.348837209,0.243902439
2016/12/6 20:00,211.821,0,1,0.869565217,0.166666667,0.348837209,0.243902439
2016/12/6 21:00,199.646,0,1,0.913043478,0.166666667,0.348837209,0.243902439
2016/12/6 22:00,178.282,0,1,0.956521739,0.166666667,0.348837209,0.243902439
2016/12/6 23:00,174.077,0,1,1,0.166666667,0.348837209,0.243902439
2016/12/7 00:00,205.227,0,1,0,0.333333333,0.325581395,0.268292683
2016/12/7 01:00,199.566,0,1,0.043478261,0.333333333,0.325581395,0.268292683
2016/12/7 02:00,205.735,0,1,0.086956522,0.333333333,0.325581395,0.268292683
2016/12/7 03:00,201.296,0,1,0.130434783,0.333333333,0.325581395,0.268292683
2016/12/7 04:00,209.811,0,1,0.173913043,0.333333333,0.325581395,0.268292683
2016/12/7 05:00,205.429,0,1,0.217391304,0.333333333,0.325581395,0.268292683
2016/12/7 06:00,232.081,0,1,0.260869565,0.333333333,0.325581395,0.268292683
2016/12/7 07:00,235.379,0,1,0.304347826,0.333333333,0.325581395,0.268292683
2016/12/7 08:00,242.938,0,1,0.347826087,0.333333333,0.325581395,0.268292683
2016/12/7 09:00,242.289,0,1,0.391304348,0.333333333,0.325581395,0.268292683
2016/12/7 10:00,233.177,0,1,0.434782609,0.333333333,0.325581395,0.268292683
2016/12/7 11:00,243.043,0,1,0.47826087,0.333333333,0.325581395,0.268292683
2016/12/7 12:00,224.676,0,1,0.52173913,0.333333333,0.325581395,0.268292683
2016/12/7 13:00,223.634,0,1,0.565217391,0.333333333,0.325581395,0.268292683
2016/12/7 14:00,236.576,0,1,0.608695652,0.333333333,0.325581395,0.268292683
2016/12/7 15:00,235.688,0,1,0.652173913,0.333333333,0.325581395,0.268292683
2016/12/7 16:00,245.377,0,1,0.695652174,0.333333333,0.325581395,0.268292683
2016/12/7 17:00,261.747,0,1,0.739130435,0.333333333,0.325581395,0.268292683
2016/12/7 18:00,261.107,0,1,0.782608696,0.333333333,0.325581395,0.268292683
2016/12/7 19:00,245.211,0,1,0.826086957,0.333333333,0.325581395,0.268292683
2016/12/7 20:00,236.578,0,1,0.869565217,0.333333333,0.325581395,0.268292683
2016/12/7 21:00,217.452,0,1,0.913043478,0.333333333,0.325581395,0.268292683
2016/12/7 22:00,200.72,0,1,0.956521739,0.333333333,0.325581395,0.268292683
2016/12/7 23:00,183.85,0,1,1,0.333333333,0.325581395,0.268292683
2016/12/8 00:00,212.579,0,1,0,0.5,0.395348837,0.243902439
2016/12/8 01:00,200.835,0,1,0.043478261,0.5,0.395348837,0.243902439
2016/12/8 02:00,198.332,0,1,0.086956522,0.5,0.395348837,0.243902439
2016/12/8 03:00,196.151,0,1,0.130434783,0.5,0.395348837,0.243902439
2016/12/8 04:00,189.296,0,1,0.173913043,0.5,0.395348837,0.243902439
2016/12/8 05:00,200.507,0,1,0.217391304,0.5,0.395348837,0.243902439
2016/12/8 06:00,219.07,0,1,0.260869565,0.5,0.395348837,0.243902439
2016/12/8 07:00,208.935,0,1,0.304347826,0.5,0.395348837,0.243902439
2016/12/8 08:00,224.769,0,1,0.347826087,0.5,0.395348837,0.243902439
2016/12/8 09:00,224.32,0,1,0.391304348,0.5,0.395348837,0.243902439
2016/12/8 10:00,229.515,0,1,0.434782609,0.5,0.395348837,0.243902439
2016/12/8 11:00,229.361,0,1,0.47826087,0.5,0.395348837,0.243902439
